route_num,video_name,window_idx,window_start_sec,window_end_sec,drivable_occupancy_ratio,vru_drivable_intrusion_rate,interaction_risk_integral_itcc,enclosure_crowding_stress,green_buffer_under_congestion,exposed_vru_conflict_index,semantic_monotony_fatigue
1,CUT 2,0,0.0,3.0,1.2927046204957509,0.0120102719907407,6.949869884224776,0.1793957827922607,1.2850238878198164,0.02782327586993238,39.422372807980445
1,CUT 2,1,1.0,4.0,0.6528839258687328,0.0135054976851851,4.633246589483184,0.09553903896782827,0.6498392752306393,0.03128715054457845,39.422372807980445
1,CUT 2,2,2.0,5.0,0.6738443565550146,0.0284447337962962,0.0,0.0921788592245544,0.6723215774969433,0.007952211242663768,75.03100890915053
1,CUT 2,3,3.0,6.0,0.4908222260052962,0.0203551793981481,0.0,0.06253478346920747,0.490180530859318,0.004540982287065575,29.214861748951087
1,CUT 2,4,4.0,7.0,0.41782579515132434,0.0233875868055555,0.0,0.052871209631292236,0.41735378660331995,0.003612098289156985,119.12398646949839
1,CUT 2,5,5.0,8.0,0.1951952800617758,0.0463295717592592,0.0,0.024961914999355028,0.19501539089308462,0.008031509577447901,39.84430162769661
1,CUT 2,6,6.0,9.0,0.1788691092004562,0.0493460648148148,0.0,0.02270553666780246,0.17871431530748735,0.008900213315550876,80.47011185749281
1,CUT 2,7,7.0,10.0,0.18111807902094731,0.0489966724537037,0.4320925243241055,0.01944390163811628,0.1809483681666178,0.021171095884002195,9.825086658344635
1,CUT 2,8,8.0,11.0,0.22421350438316212,0.0437485532407407,2.4514726446870747,0.020605083666451373,0.22389598752570591,0.1072483815143119,14.325480284110041
1,CUT 2,9,9.0,12.0,0.3338769857040779,0.0371050347222222,24.503640209366775,0.026996945026037212,0.3327429696883016,0.18184168415787885,14.707627014488134
1,CUT 2,10,10.0,13.0,0.7145028704865087,0.0243974247685185,43.463245182150345,0.051141238176520436,0.7066039199642129,0.21207825090543744,19.176726272696477
1,CUT 2,11,11.0,14.0,2.41980058143285,0.011066261574074,60.84854325501048,0.162003319312399,2.374359303153049,0.09619512800875746,61.40347884820724
1,CUT 2,12,12.0,15.0,3.3400139899246155,0.0,69.54119229144055,0.21535764947571054,3.2578996751101084,0.0,28.60924247185081
1,CUT 2,13,13.0,16.0,2.68358872988692,0.0,61.8514210117154,0.1740965549038465,2.6017862519581696,0.0,22.1010554217474
1,CUT 2,14,14.0,17.0,3.2799762535826322,0.0,20.035046537593573,0.22300695414030602,3.1696796176961595,0.0,16.66967143067914
1,CUT 2,15,15.0,18.0,2.343981180727048,0.0161074942129629,10.017523268796786,0.17329011008829653,2.2632632678353732,0.04033929952009136,51.115975937390814
1,CUT 2,16,16.0,19.0,1.0942930070328025,0.0324030671296296,10.017523268796786,0.08090088658422956,1.0500692892782442,0.08114961973786221,65.41000223408449
1,CUT 2,17,17.0,20.0,0.9751021443793298,0.0326866319444444,0.7521951624016381,0.06135266528569907,0.9228989582282351,0.024586726423813928,21.34155079646832
1,CUT 2,18,18.0,21.0,0.6187113616855618,0.0333275462962962,0.9732616593032318,0.03564291819382761,0.5855879555131476,0.01621821150441926,63.059798643640654
1,CUT 2,19,19.0,22.0,0.516727883140127,0.033265335648148,1.7375603201336465,0.03174752257791794,0.4910182039371025,0.05780052725814924,33.42759907675349
1,CUT 2,20,20.0,23.0,0.4953159968647702,0.0336863425925924,1.7375603201336465,0.0348334409935829,0.47369417327092117,0.05853205221931654,37.00935722770924
1,CUT 2,21,21.0,24.0,0.5413722758810097,0.0342650462962962,1.7375603201336465,0.04012709686048305,0.5188804978712628,0.05953758481198665,23.489544574433143
1,CUT 2,22,22.0,25.0,0.5818318051603952,0.0175101273148148,2.1098368344822855,0.04056478428192462,0.5584735141282833,0.018471755792635332,87.91255902130976
1,CUT 2,23,23.0,26.0,0.6688837680620714,0.0372858796296296,0.7485147460557826,0.04204613752904394,0.6441378750137507,0.013954515361219338,16.06755892780338
1,CUT 2,24,24.0,27.0,0.6019605714271893,0.0397960069444444,0.3610623549374395,0.03483690831726352,0.5766988965981027,0.01436883998446779,13.161571641346525
1,CUT 2,25,25.0,28.0,0.3821804641600879,0.0607335069444444,0.0,0.018965716684645743,0.3653254320720902,0.011189746573677328,32.36810042782592
1,CUT 2,26,26.0,29.0,0.3690298305787741,0.0314489293981481,0.0,0.017074030337589866,0.35168448532296537,0.006667015324719705,41.02395799146699
1,CUT 2,27,27.0,29.967,0.40338333070745397,0.0305989583333333,0.0,0.018095403442881235,0.3844173498879501,0.0042606867411208085,249.90438168574792
1,CUT 2,28,28.0,29.967,0.43240884951460007,0.0306155960648148,0.0,0.019292485759912128,0.4118353344255349,0.0029347482086797784,84.12315903103507
1,CUT 2,29,29.0,29.967,0.42517682087114284,0.0306155960648148,0.0,0.019253620608565638,0.4053198576845957,0.0005484763700671822,107.33433926148572
1,CUT 3,0,0.0,3.0,0.2052714759133571,0.0610619212962962,0.6985459839520246,0.010674403839178831,0.19571728454264833,0.04265455989392232,42.62450384057961
1,CUT 3,1,1.0,4.0,0.2073102970514476,0.0582118055555554,4.209224234982023,0.010623470854869515,0.1977945784589723,0.24502654270650495,42.62450384057961
1,CUT 3,2,2.0,5.0,0.8927161788922602,0.0433203125,0.3735565755520948,0.04408742511249823,0.8516105940347019,0.016182587589346608,23.501391432883302
1,CUT 3,3,3.0,6.0,1.3404101027019768,0.029230324074074,0.0,0.06473177823220923,1.2805182832403914,0.007140022883884934,7.196487374522243
1,CUT 3,4,4.0,7.0,1.8563154082345241,0.0190885416666666,0.0,0.08956085279150686,1.7765281323703197,0.004545715180622896,33.691832455092666
1,CUT 3,5,5.0,8.0,1.8408861309978262,0.0178327546296296,0.5845220853882943,0.08738486509287324,1.7634847526137714,0.010423638924328854,165.5360888152187
1,CUT 3,6,6.0,9.0,1.152029266014973,0.0275072337962962,0.0,0.055428241229645896,1.1036208140301724,0.003953978551406191,103.67702654287987
1,CUT 3,7,7.0,10.0,0.5125602834001844,0.084861111111111,6.6382339432428425,0.025489340335937465,0.49188447264345697,0.14083197705976983,13.612545119915158
1,CUT 3,8,8.0,11.0,0.2544218683338395,0.0642679398148148,40.67516199289894,0.013383437510949692,0.2447385985273315,0.6535272157293679,8.622572573668455
1,CUT 3,9,9.0,12.0,0.09569305542523435,0.0934374999999999,30.506371494674205,0.005361409693337805,0.09233659935502403,0.9501463621778726,13.838154254599516
1,CUT 3,10,10.0,13.0,0.08589812919691267,0.063036747685185,0.0,0.0049613858136385814,0.08303081932148476,0.012518460559595237,45.56854513031701
1,CUT 3,11,11.0,14.0,0.09586534771704229,0.0614105902777776,0.0,0.006270607796110539,0.09240243394129126,0.012370901554724275,17.859684643445284
1,CUT 3,12,12.0,15.0,0.11572165946523827,0.0272706886574074,6.156377887611618,0.009081595708337893,0.11148779593466836,0.08394433231520193,8.858563892069098
1,CUT 3,13,13.0,16.0,0.3315247458950257,0.0086176215277777,4.623678461973632,0.03639459694937884,0.3247731427619364,0.013281703683808686,6.293007727675099
1,CUT 3,14,14.0,17.0,0.3662463272601447,0.0,5.96821933627174,0.04657623470727139,0.3608008505453697,0.0,11.33427074573953
1,CUT 3,15,15.0,18.0,0.22336598842686833,0.0,1.1623229828838748,0.028710213759294126,0.22029966115711563,0.0,33.13488325073443
1,CUT 3,16,16.0,19.0,0.22456459804613244,0.0142339409722222,0.0,0.027414090032812678,0.22086197877293692,0.003229964053287318,24.792388377125516
1,CUT 3,17,17.0,20.0,0.18534610823458156,0.0145109953703703,0.0,0.018972877754230566,0.18103043815798234,0.0021449070806395013,10.92359745570704
1,CUT 3,18,18.0,21.0,0.13897286101753697,0.0165863715277777,0.0,0.01373593164789757,0.13570847992763937,0.0029491411432197583,28.56470868592612
1,CUT 3,19,19.0,22.0,0.13812061760008523,0.0175983796296296,0.0,0.014109788200676265,0.135066190979392,0.004077516685436262,32.905890220364554
1,CUT 3,20,20.0,23.0,0.17084190847540925,0.0177662037037037,0.0,0.017355193992643625,0.16706387676483422,0.004434282817202027,166.2527772135154
1,CUT 3,21,21.0,24.0,0.2703720584225679,0.0353269675925924,0.7095129823904263,0.026810663485621552,0.26284796755774176,0.02506494213543017,26.092512735350734
1,CUT 3,22,22.0,25.0,0.3712714660288826,0.04977647569444439,0.7095129823904263,0.03619444154887271,0.3599790732208634,0.03531705572284981,44.581493551240385
1,CUT 3,23,23.0,26.0,0.41593041396775854,0.0452430555555555,2.909495204751949,0.04107218060929339,0.4032506140286359,0.06581722659360738,140.7636711556467
1,CUT 3,24,24.0,27.0,0.44314370084403654,0.0446896701388887,0.5446947178126514,0.044526731685477376,0.42952808071656506,0.024342227265442454,56.75719724288721
1,CUT 3,25,25.0,28.0,0.48991442065437746,0.0456184895833332,0.3383232276441596,0.04905118405298373,0.47599464684820286,0.015433794636084762,55.768810053670364
1,CUT 3,26,26.0,29.0,0.4676965799391698,0.0506184895833333,0.0,0.04499028692313627,0.4540893746828812,0.009080528121464692,64.78669119396201
1,CUT 3,27,27.0,30.0,0.47349581884675973,0.0684924768518516,0.0,0.043536079883255294,0.45835278958819925,6.84924768518516,36.55461886225085
1,CUT 3,28,28.0,31.0,0.4456596423065604,0.065972222222222,0.0,0.03856321373280463,0.42819324885043974,6.5972222222222,13.083304123039728
1,CUT 3,29,29.0,32.0,0.4395385936147805,0.0787326388888885,0.7206498396138438,0.03790991376611382,0.41970371508073046,0.05673866358765217,84.31299481839541
1,CUT 3,30,30.0,33.0,0.44930726692071765,0.0761212384259255,0.0,0.040603158133813745,0.4295519180361871,7.61212384259255,11.593355436506782
1,CUT 3,31,31.0,34.0,0.4599903078410646,0.07939453124999951,0.0,0.0414851492148505,0.44391682321261755,7.939453124999951,50.28180019785651
1,CUT 3,32,32.0,35.0,0.41914917833941945,0.08713107638888849,0.0,0.03492574200665082,0.40380655174368846,8.713107638888848,23.955617339031416
1,CUT 3,33,33.0,35.5,0.23015094993967977,0.150300202546296,0.0,0.018486373510567613,0.221068167454201,15.0300202546296,16.988008189924013
1,CUT 3,34,34.0,35.5,0.20380122234753373,0.161429398148148,0.0,0.016342407404726464,0.1949389749425004,16.1429398148148,39.53059432372685
1,CUT 3,35,35.0,35.5,0.18990372861036092,0.15033637152777748,0.0,0.013132018640264953,0.18153092120471956,15.033637152777748,22.965343851933408
1,CUT 4,0,0.0,3.0,1.0908881549303013,0.0198972800925924,0.0,0.11939303714160436,1.059546689927421,1.9897280092592398,12.068473670103446
1,CUT 4,1,1.0,4.0,0.5210710490446686,0.0108796296296296,0.8855169241531717,0.06085725462951114,0.5064070050619689,0.009634096165555314,12.068473670103446
1,CUT 4,2,2.0,5.0,0.46464503582898947,0.0,0.0,0.06257455574847154,0.4541261005283345,0.0,17.65726608897798
1,CUT 4,3,3.0,6.0,0.21715024109165051,0.0241927083333333,1.0797988904149955,0.026213486990364066,0.21272623428704146,0.02612325961446691,14.978051520417575
1,CUT 4,4,4.0,7.0,0.23262780330453559,0.0248365162037037,1.2571889058382897,0.025106486465324696,0.2283795076016817,0.031224192630969205,11.071832305207739
1,CUT 4,5,5.0,8.0,0.26833862180200413,0.0765668402777775,0.49064155609566157,0.02806635112643295,0.2642247691847753,0.03756687365921673,33.86405218764016
1,CUT 4,6,6.0,9.0,0.22739922784341296,0.1210069444444444,1.076253744660536,0.02392666873022283,0.22557924444001343,0.13023417708826274,22.714035022395567
1,CUT 4,7,7.0,10.0,0.290574245161128,0.1195717592592592,0.3768522834227539,0.03772609731494622,0.29050852403796995,0.04506089050972765,5.407821997666678
1,CUT 4,8,8.0,11.0,0.40445598088028395,0.128421585648148,0.0,0.057856012829655246,0.4044015618898009,0.04030884711931753,19.90189685501047
1,CUT 4,9,9.0,12.0,0.46140988606625905,0.1536371527777776,0.568692184668494,0.06230179854384344,0.46079707606132736,0.08737224805944152,36.38975346531686
1,CUT 4,10,10.0,13.0,0.49020320071865753,0.1936140046296295,3.6633100931210705,0.05909936643000866,0.4895346558442207,0.17731703433232784,18.7835319470811
1,CUT 4,11,11.0,14.0,0.817596752352319,0.16557146990740718,3.165965221825317,0.08984065743997795,0.8173593906408434,0.13104837886333703,8.446209686338104
1,CUT 4,12,12.0,15.0,2.633337624744235,0.048538773148147994,13.595189392821021,0.28008182050865427,2.6329585490878955,0.13197876276884948,20.400298080466495
1,CUT 4,13,13.0,16.0,2.6922199918215983,0.0412471064814812,5.342610932847963,0.28960378631806233,2.6917558383459634,0.03672787367271759,32.820474587101636
1,CUT 4,14,14.0,17.0,2.420611127814291,0.0536458333333332,2.5400577466893663,0.2732689577250661,2.4084135170530394,0.04542117151197987,37.55190170465195
1,CUT 4,15,15.0,18.0,1.9328138917792985,0.0670370370370368,1.2029084664059815,0.22180167812082882,1.9139555340157575,0.08063941941462291,29.111299416094063
1,CUT 4,16,16.0,19.0,1.7129131682600036,0.1071527777777772,0.9839896140076719,0.1997011881640018,1.6942165921634504,0.05271861022270241,42.928056485902594
1,CUT 4,17,17.0,20.0,1.6382845224977387,0.12246744791666644,2.58248496888145,0.17535145382645323,1.6221943973805861,0.10542344780735433,38.766433539114885
1,CUT 4,18,18.0,21.0,2.2667592822430147,0.1130468749999998,8.765266797277503,0.2226167524494285,2.2462932968638896,0.16514766999557975,35.94628426920703
1,CUT 4,19,19.0,22.0,2.3888246066071104,0.08924696180555551,5.09660685802508,0.2157168724546961,2.3659236400008496,0.0909713355192193,21.507902801737956
1,CUT 4,20,20.0,23.0,2.6046845427761682,0.0669502314814812,22.196573813667886,0.22731455389291844,2.576058260760545,0.21229510784583555,37.89260842980138
1,CUT 4,21,21.0,24.0,3.2747464748187767,0.050983796296296,7.37397950197036,0.28965088173066367,3.240659010849966,0.0751906937643038,57.35532600295913
1,CUT 4,22,22.0,25.0,4.021966250238564,0.0417158564814812,5.899183601576288,0.3535936083005811,3.988322820650643,0.06152237412031594,38.815779099401375
1,CUT 4,23,23.0,26.0,13.827347722437162,0.0120804398148148,13.320396658530177,1.2194371789160554,13.720085086543422,0.040229062535708494,50.20267295532616
1,CUT 4,24,24.0,27.0,14.486742037598548,0.0120804398148148,8.210319515223992,1.227287554383931,14.380781188599583,0.019836854152812573,26.978545873447136
1,CUT 4,25,25.0,28.0,7.897661765805613,0.0266290509259256,12.012233741197962,0.6656617159689592,7.844437482266719,0.053312397338080394,54.11404309106277
1,CUT 4,26,26.0,29.0,7.880699171081903,0.0266290509259256,4.0040779137326545,0.6622441639273792,7.838323690874746,0.053312397338080394,48.242806940717614
1,CUT 4,27,27.0,30.0,10.348926173245049,0.0177228009259256,8.188535780320443,0.8884492188746381,10.295679311100782,0.048374596503146024,23.001517541093104
1,CUT 4,28,28.0,31.0,12.260675078024054,0.018207465277777498,2.9613929018414598,1.0636572172839394,12.201210567385703,0.017973152811378373,55.81835020510415
1,CUT 4,29,29.0,32.0,10.927086696494744,0.020858651620369997,2.3334487274052553,0.9456535763851213,10.872972955519481,0.048672594078941936,48.58814874316964
1,CUT 4,30,30.0,33.0,10.926248466267154,0.021538628472221998,11.726019960858782,0.9462420075991869,10.87341139233993,0.05051247747895928,42.857520553215146
1,CUT 4,31,31.0,34.0,9.658041048253121,0.019811921296296,5.720408587023736,0.8284551566062903,9.612501167683439,0.03777742823625669,65.42135237848542
1,CUT 4,32,32.0,35.0,13.891151329464492,0.0145312499999996,24.516259347340362,1.1375541182314335,13.832631772925845,0.07125037872820597,45.42977513733563
1,CUT 4,33,33.0,36.0,22.92828827624417,0.0073763020833333,15.379998752693348,1.817564302775972,22.83640263022971,0.028361879210288876,57.68239994924351
1,CUT 4,34,34.0,36.133,81.49274620798566,0.0014583333333332,15.205659431063125,6.254285464197549,81.15849861611697,0.0044349840007263394,79.07238332338962
1,CUT 4,35,35.0,36.133,60903.5614390432,0.0,15.205659431063125,4833.140216397197,60501.44402986982,0.0,44.6828433499847
1,CUT 4,36,36.0,36.133,68042.58746865351,0.0,3.041131886212625,5392.2991606938185,67482.3583522124,0.0,18.506837769616986
1,CUT 5,0,0.0,3.0,60064.22066394191,0.0,0.0,5321.208124801739,59781.55443258144,0.0,55.04707916311515
1,CUT 5,1,1.0,4.0,58095.1361008632,0.0,0.0,5209.314799594575,57868.117925793136,0.0,55.04707916311515
1,CUT 5,2,2.0,5.0,250.24850769175032,0.0006184895833332,0.0,22.127855226343925,249.4968932502456,3.548038817610886e-05,43.67167814337164
1,CUT 5,3,3.0,6.0,22.81194219493118,0.0042115162037036,0.0,1.8941955425657118,22.74647447309378,0.0011717731495204913,262.2296174391574
1,CUT 5,4,4.0,7.0,20.552808266577713,0.0045616319444444,0.7220975593126236,1.6630755801035542,20.503953717992662,0.0032939432935657994,40.892896392735466
1,CUT 5,5,5.0,8.0,20.037282611099613,0.0045862268518518,0.0,1.6022642418645732,19.98411655741218,0.0014865623940564941,45.856248410091254
1,CUT 5,6,6.0,9.0,16.728007685247654,0.0026996527777777,0.0,1.3644645081290403,16.682771235066795,0.0004909757130216598,129.55082250777556
1,CUT 5,7,7.0,10.0,14.136646824054928,0.0029810474537037,0.0,1.1719259092780312,14.09247321145054,0.0005457214918098894,99.02543991058317
1,CUT 5,8,8.0,11.0,14.087350717261856,0.0,0.3782066541401492,1.1769781530054597,14.04256685541377,0.0,95.65646221586337
1,CUT 5,9,9.0,12.0,12.383356720449726,0.0,1.567326949200266,1.0610972227793027,12.346916113433819,0.0,44.029615556057294
1,CUT 5,10,10.0,13.0,15.894576902092144,0.0,1.2730718016496787,1.5450342331622149,15.855327200593706,0.0,73.80653382591511
1,CUT 5,11,11.0,14.0,23.721197725868738,0.0,0.4115894607245314,2.3778365787809173,23.660201667673167,0.0,18.837111146739144
1,CUT 5,12,12.0,15.0,52.96914881529306,0.0,0.0,5.284179665334355,52.81236922865443,0.0,23.582911749359667
1,CUT 5,13,13.0,16.0,852.57809889765,0.0,3.1855147743381447,84.35164253099464,850.0480355625966,0.0,39.407388888457504
1,CUT 5,14,14.0,17.0,57453.7583339361,0.0,0.4586308431624946,5686.656112408033,57339.02260223239,0.0,33.92693825992262
1,CUT 5,15,15.0,18.0,57453.7583339361,0.0,0.4586308431624946,5842.475618613159,57367.79658372824,0.0,11.999126896863704
1,CUT 5,16,16.0,19.0,55363.7601122444,0.0,0.0,5817.228852111091,55282.75430197215,0.0,36.294531636502356
1,CUT 5,17,17.0,20.0,55327.0956910686,0.0,0.0,5836.324624310743,55243.3286111486,0.0,80.6265554322968
1,CUT 5,18,18.0,21.0,55367.5766933111,0.0,1.446092966467536,5785.728070600726,55284.001985050076,0.0,306.01792755024246
1,CUT 5,19,19.0,22.0,55407.3870623553,0.0,0.0,5807.800649599419,55323.53849917935,0.0,316.67328846150605
1,CUT 5,20,20.0,23.0,55503.406289183,0.0,0.0,5862.830327181261,55419.11798555423,0.0,128.96666405780982
1,CUT 5,21,21.0,24.0,55503.406289183,0.0,1.0501174162988702,5864.762722206611,55412.35939658432,0.0,77.90634629244687
1,CUT 5,22,22.0,25.0,55611.8435329861,0.0,0.4207688159109492,5893.749600729486,55523.837039663624,0.0,40.71184983572419
1,CUT 5,23,23.0,26.0,56437.45704933441,0.0,9.810135027447792,6216.060345816265,56352.56679637488,0.0,42.60742516244932
1,CUT 5,24,24.0,27.0,56924.6833707079,0.0,4.995035939053541,6428.416706005672,56843.054538723525,0.0,32.63837560013475
1,CUT 5,25,25.0,28.0,63408.65900487069,0.0,17.419476914658993,6591.272619860858,63308.34452480439,0.0,12.883938573496565
1,CUT 5,26,26.0,29.0,65683.24713059411,0.0,26.12921537198849,6444.722367683465,65543.03354387365,0.0,45.43077046415244
1,CUT 5,27,27.0,30.0,65008.1983024691,0.0,71.07562214670266,6183.963724722059,64861.54111127555,0.0,99.40759287620344
1,CUT 5,28,28.0,31.0,62333.5266113281,0.0,26.653385256750365,6053.1604785594345,62181.37521041026,0.0,28.00418576144463
1,CUT 5,29,29.0,32.0,6.176704211690972,0.0,15.230505861000209,0.6023513258924499,6.152650929230804,0.0,18.573060562429614
1,CUT 5,30,30.0,33.0,4.83230964479029,0.0,3.718328639897057,0.458456118869726,4.804999731245105,0.0,39.85923661380904
1,CUT 5,31,31.0,34.0,40630.2294319058,0.0,34.621509647117435,3726.9200544785635,40078.70580973443,0.0,5.3289052762046225
1,CUT 5,32,32.0,35.0,25839.197606216203,0.0,46.16201286282324,2519.752773019465,25446.911832758793,0.0,17.820009611667647
1,CUT 5,33,33.0,36.0,2.6078053256973615,0.0,34.621509647117435,0.2558284223670875,2.574581463286929,0.0,23.622404180757325
1,CUT 5,34,34.0,37.0,2.7343235683361864,0.0,4.0835187235067965,0.2806155591763369,2.6995056445996255,0.0,18.734318004365438
1,CUT 5,35,35.0,38.0,8.85265968417827,0.0,3.492403458621684,0.8745782084762791,8.67525427964211,0.0,25.01385026153373
1,CUT 5,36,36.0,38.467,22691.0551094714,0.0,1.4965683084117227,2504.589339501774,22096.65145279153,0.0,18.733048650739164
1,CUT 5,37,37.0,38.467,157.69045670463734,0.0,4.489704925235168,17.476846439807026,152.27494238494825,0.0,17.02531915872171
1,CUT 5,38,38.0,38.467,0.0,0.0,0.0,0.0,0.0,0.0,66.13705649579396
